"141437","47.2326","-1.55948833333"
"141440","47.2326","-1.55948833333"
"141442","47.2326","-1.55948833333"
"141445","47.2326","-1.55948833333"
"141447","47.2326","-1.55948833333"
"141450","47.2326","-1.55948833333"
